https://github.com/darrenjw/ebi-metagenomics-stats,public_commercial_code_repo
https://zenodo.org/doi/10.5281/zenodo.10694756,public_noncommercial_archive_repo
https://zenodo.org/record/7278067,public_noncommercial_archive_repo
https://github.com/matthew-gaddes/VolcNet,public_commercial_code_repo
https://github.com/ozgurasarstat/robjm,public_commercial_code_repo
http://spindynamics.org,institutional_group
https://zenodo.org/record/3762041,public_noncommercial_archive_repo
https://zenodo.org/record/4252506,public_noncommercial_archive_repo
https://zenodo.org/record/4155209,public_noncommercial_archive_repo
https://zenodo.org/record/4736677,public_noncommercial_archive_repo
https://zenodo.org/record/4155210,public_noncommercial_archive_repo
https://github.com/crossminer/scava/tree/master/crossflow,public_commercial_code_repo
https://zenodo.org/record/4288840,public_noncommercial_archive_repo
https://zenodo.org/record/4288841,public_noncommercial_archive_repo
http://psrg.org.uk,institutional
http://www.tractor-mri.org.uk,software_specific_website
https://github.com/ahadjigeorghiou/TESSPositionalProbability,public_commercial_code_repo
https://github.com/lukasturcani/stk,public_commercial_code_repo
https://arxiv.org/abs/1801.05490,preprint_site
https://github.com/andrewstephenmason,public_commercial_code_repo
https://github.com/GenomeRIK/tama,public_commercial_code_repo
https://github.com/evotools/hapbin,public_commercial_code_repo
http://jensembl.sourceforge.net,public_commercial_code_repo
https://github.com/tmichoel/krux,public_commercial_code_repo
https://github.com/lingfeiwang/findr,public_commercial_code_repo
https://github.com/andrewstephenmason,public_commercial_code_repo
https://github.com/GenomeRIK/tama,public_commercial_code_repo
https://github.com/eb00/lemon-tree,public_commercial_code_repo
https://github.com/QCrBox/QCrBox,public_commercial_code_repo
https://github.com/CSTR-Edinburgh/ophelia,public_commercial_code_repo
https://github.com/CSTR-Edinburgh/Ossian,public_commercial_code_repo
https://github.com/CSTR-Edinburgh/waffler,public_commercial_code_repo
https://github.com/CSTR-Edinburgh/snickery,public_commercial_code_repo
https://github.com/CSTR-Edinburgh/merlin,public_commercial_code_repo
https://github.com/JIC-CSB/kilombo,public_commercial_code_repo
https://github.com/ma-tech,public_commercial_code_repo
https://github.com/RingBDStack/HAWK,public_commercial_code_repo
https://ieeexplore.ieee.org/document/9353275,publisher
https://github.com/Vectorpack/Vectorpack_cpp,public_commercial_code_repo
https://opticapublishing.figshare.com/articles/software/codes_of_Multiple-measurement-MPF_rar/13200503,public_noncommercial_archive_repo
https://opticapublishing.figshare.com/articles/software/codes_of_Multiple-measurement-MPF_rar/13200503/1,public_noncommercial_archive_repo
https://onetep.org/,software_specific_website
https://www.mtg.msm.cam.ac.uk/Codes/AIRSS,institutional
https://www.mtg.msm.cam.ac.uk/Codes/EDDP,institutional
https://www.mtg.msm.cam.ac.uk/Codes/sheap,institutional
https://zenodo.org/record/7724728,public_noncommercial_archive_repo
https://zenodo.org/doi/10.5281/zenodo.591297,public_noncommercial_archive_repo
https://github.com/NMRExchangeFormat/NEF/,public_commercial_code_repo
https://zenodo.org/record/345136#.WMjTes49--L,public_noncommercial_archive_repo
https://CRAN.R-project.org/package=GWmodel,public_noncommercial_package_repo
https://zenodo.org/record/4495483,public_noncommercial_archive_repo
https://zenodo.org/record/4266743,public_noncommercial_archive_repo
https://github.com/BayesExeter/ExeterUQ,public_commercial_code_repo
https://zenodo.org/record/4744394,public_noncommercial_archive_repo
https://zenodo.org/record/4744745,public_noncommercial_archive_repo
https://eprint.iacr.org/2019/089,discipline-specific (non-software repo)
https://github.com/Indicative-Data-Science/gnssmapper,public_commercial_code_repo
https://www.frontiersin.org/articles/10.3389/fimmu.2019.02533/full,publisher
https://zenodo.org/record/4594254,public_noncommercial_archive_repo
http://www.castep.org,software_specific_website
http://www.castep.org,software_specific_website
http://groups.inf.ed.ac.uk/security/appguarden/tools/EviCheck/,institutional
https://github.com/wadpac/sleepsight-analytics-pipeline,public_commercial_code_repo
https://zenodo.org/record/6834888,public_noncommercial_archive_repo
https://github.com/eastmallingresearch/crosslink,public_commercial_code_repo
https://github.com/JohnstonLab/OMMI,public_commercial_code_repo
https://zenodo.org/record/6493567,public_noncommercial_archive_repo
https://zenodo.org/record/5185365,public_noncommercial_archive_repo
https://figshare.com/articles/software/Blagrove_et_al_2022_poxvriuses_data_and_code/20485332,public_noncommercial_archive_repo
http://www.gwoptics.org/finesse/,software_specific_website
https://cran.r-project.org/package=Yamm,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/GNAR/index.html,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/regspec/index.html,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/BootWPTOS/index.html,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/liftLRD/index.html,public_noncommercial_package_repo
http://cran.r-project.org/web/packages/locits/index.html,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/hwwntest/index.html,public_noncommercial_package_repo
https://cran.r-project.org/web/packages/PP3/index.html,public_noncommercial_package_repo
http://psrg.org.uk,institutional
https://rs.figshare.com/articles/HeLanetss_py_from_A_unifying_modelling_formalism_for_the_integration_of_stoichiometric_and_kinetic_models/12750610/1,public_noncommercial_archive_repo
https://rs.figshare.com/articles/ratecon_py_from_A_unifying_modelling_formalism_for_the_integration_of_stoichiometric_and_kinetic_models/12750595,public_noncommercial_archive_repo
https://rs.figshare.com/articles/hillpwlnet_py_from_A_unifying_modelling_formalism_for_the_integration_of_stoichiometric_and_kinetic_models/12750607/1,public_noncommercial_archive_repo
https://rs.figshare.com/articles/HeLanetss_py_from_A_unifying_modelling_formalism_for_the_integration_of_stoichiometric_and_kinetic_models/12750610,public_noncommercial_archive_repo
