https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp=sharing,Cloud filestore
https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp=sharing,Cloud filestore
https://drive.google.com/open?id=0B7QXhwyY8-8tVFNPRFEyVmZYWkk,Cloud filestore
https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp=sharing,Cloud filestore
http://goo.gl/NOnpmf,Cloud filestore
https://itunes.apple.com/gb/app/storicodes/id1038128280?mt=8,commercial appstore
https://itunes.apple.com/us/app/shoogleit-player/id427085804?mt=8,commercial appstore
https://itunes.apple.com/gb/app/outstories-mapping-lgbt+-bristol/id1118681827?mt=8,commercial appstore
https://itunes.apple.com/us/app/deep-sea-id/id615240268,commercial appstore
https://itunes.apple.com/gb/app/about-face-emotion-recognition/id1067896001?mt=8,commercial appstore
https://play.google.com/store/apps/details?id=uk.org.outstoriesbristol,commercial appstore
https://itunes.apple.com/gb/app/artcodes/id703429621?mt=8,commercial appstore
https://itunes.apple.com/gb/app/repentir-transamerica/id603560368?mt=8,commercial appstore
https://play.google.com/store/apps/details?id=uk.ac.bristol.MapYourBristol,commercial appstore
https://itunes.apple.com/gb/app/map-your-bristol/id926717898?mt=8,commercial appstore
https://play.google.com/store/apps/details?id=edu.psl,commercial appstore
https://www.unrealengine.com/marketplace/en-US/product/interactml-interactive-machine-learning-system,commercial appstore
https://itunes.apple.com/gb/app/coget/id843552747?mt=8,commercial appstore
https://itunes.apple.com/gb/app/repentir-23-skidoo/id662869421?mt=8,commercial appstore
https://itunes.apple.com/us/app/n-back-by-jlab/id1092479753?mt=8,commercial appstore
https://itunes.apple.com/us/app/ukeldcalc/id1054482028,commercial appstore
https://itunes.apple.com/us/app/indebted-life/id1387900633?mt=8,commercial appstore
https://play.google.com/store/apps/details?id=com.strathclyde.oats&hl=en_GB,commercial appstore
https://play.google.com/store/apps/details?id=com.storica,commercial appstore
https://itunes.apple.com/us/app/shoogleit-player/id427085804?mt=8,commercial appstore
https://play.google.com/store/apps/details?id=com.onezoom&hl=en_GB,commercial appstore
https://www.airqo.net/,commercial website
http://fullscaledynamics.com/software/,commercial website
https://k-plan.io/,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
https://entos.ai/qcore,commercial website
https://safecap.co.uk/,commercial website
https://k-plan.io/,commercial website
https://www.ansys.com/en-gb/products/fluids/ansys-fluent,commercial website
https://k-plan.io/,commercial website
http://bela.io,commercial website
https://www.dnvgl.com/news/dnv-gl-collaboration-with-university-of-sheffield-brings-new-tool-to-synergi-water-23060,commercial website
https://www.echoview.com/products-services/news/echoview-11-sneak-peek-custom-grid-lines-and-labels-and-improved-color-legends,commercial website
https://www.dnvgl.com/news/dnv-gl-collaboration-with-university-of-sheffield-brings-new-tool-to-synergi-water-23060,commercial website
https://www.cognizant.com/ZDLC,commercial website
http://fullscaledynamics.com/software/,commercial website
https://k-plan.io/,commercial website
https://www.pricemyers.com/news/price--myers-launch-embodied-carbon-software-panda-52,commercial website
https://safecap.co.uk/,commercial website
http://bela.io,commercial website
https://www.retinize.com/,commercial website
http://bela.io,commercial website
https://www.cognizant.com/ZDLC,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
https://www.tobiipro.com/product-listing/tobii-pro-lab/,commercial website
https://entos.ai/qcore,commercial website
https://hybridgifting.com/,commercial website
https://leatonhydrogeology.com/,commercial website
https://saturnsoftware2.co.uk/uploads/files/SATUGM17-SATGPU2.pdf,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
https://safecap.co.uk/,commercial website
http://business.liftshare.com/business/myptp-just-got-even-better-including-an-accessibility-mapping-tool/,commercial website
http://keyfort.co.uk/solutions/software/freightvista,commercial website
https://www.kisanhub.com/,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
https://epic337255300.wordpress.com/our-product/,commercial website
https://entos.ai/qcore,commercial website
https://limitstate3d.com/peregrine,commercial website
https://limitstate3d.com/peregrine,commercial website
http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html,commercial website
http://sc16.supercomputing.org/presentation/?id=emt114&sess=sess246,conference site
https://www.ndss-symposium.org/ndss-paper/auto-draft/,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://sc19.supercomputing.org/proceedings/tech_poster/tech_poster_pages/rpost186.html,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://proceedings.mlr.press/v130/xu21b.html,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://www.stata.com/meeting/uk18/,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
https://meetingorganizer.copernicus.org/EGU22/EGU22-5807.html,conference site
http://gigadb.org/dataset/view/id/100415/token/jod2SJaptAFTEPZw,Data platform
http://gigadb.org/dataset/view/id/100415/token/jod2SJaptAFTEPZw,Data platform
https://www.openmicroscopy.org/site/support/omero5/users/index.html,discipline_software_repo
